municipio,year,week,humidity
barra do pirai,2015,25,77.7660111429
barra do pirai,2015,26,71.2175402857
barra do pirai,2015,27,73.9999994286
barra do pirai,2015,28,71.2182088571
barra do pirai,2015,29,72.8804748571
barra do pirai,2015,30,84.8909708571
barra do pirai,2015,31,69.2738108571
barra do pirai,2015,32,63.1607148571
barra do pirai,2015,33,66.7672888571
barra do pirai,2015,34,80.547558
barra do pirai,2015,35,75.5262285714
barra do pirai,2015,36,84.3145884286
barra do pirai,2015,37,75.8214177143
barra do pirai,2015,38,75.463278
barra do pirai,2015,39,78.700624
barra do pirai,2015,40,70.0142862857
barra do pirai,2015,41,68.3041454286
barra do pirai,2015,42,75.2245234286
barra do pirai,2015,43,75.7818031429
barra do pirai,2015,44,84.210535
barra do pirai,2015,45,78.3361908571
barra do pirai,2015,46,76.7616556667
barra do pirai,2015,47,77.2225622857
barra do pirai,2015,48,84.9378965714
barra do pirai,2015,49,85.3634842857
barra do pirai,2015,50,77.6666652
barra do pirai,2015,51,79.3401348571
barra do pirai,2015,52,77.8840557143
barra do pirai,2016,1,79.6343525714
barra do pirai,2016,2,88.7610548571
barra do pirai,2016,3,88.9526905714
barra do pirai,2016,4,84.0122725714
barra do pirai,2016,5,70.9250317143
barra do pirai,2016,6,74.2924017143
barra do pirai,2016,7,84.0797097143
barra do pirai,2016,8,82.1205282857
barra do pirai,2016,9,79.7382431429
barra do pirai,2016,10,84.0510185714
barra do pirai,2016,11,85.1549831429
barra do pirai,2016,12,84.5440697143
barra do pirai,2016,13,84.5336742857
barra do pirai,2016,14,86.2319114286
barra do pirai,2016,15,74.1614724
barra do pirai,2016,16,0.0
barra do pirai,2016,17,75.7593071667
barra do pirai,2016,18,84.9598225
barra do pirai,2016,19,86.8426508
barra do pirai,2016,20,85.1670054286
barra do pirai,2016,21,82.92857
barra do pirai,2016,22,88.2448977143
barra do pirai,2016,23,84.769841
barra do pirai,2016,24,81.556972
barra do pirai,2016,25,86.8477877143
barra do pirai,2016,26,87.58119
barra do pirai,2016,27,80.8144714286
barra do pirai,2016,28,78.4640171429
barra do pirai,2016,29,75.37415
barra do pirai,2016,30,77.105442
barra do pirai,2016,31,77.7868891429
barra do pirai,2016,32,76.5476194286
barra do pirai,2016,33,79.4155842857
barra do pirai,2016,34,81.4771182857
barra do pirai,2016,35,79.8664691429
barra do pirai,2016,36,85.403554
barra do pirai,2016,37,72.942794
barra do pirai,2016,38,80.8681962857
barra do pirai,2016,39,83.0595252
barra do pirai,2016,40,82.8944425
barra do pirai,2016,41,80.2721102857
barra do pirai,2016,42,85.2763322857
barra do pirai,2016,43,75.4659865714
barra do pirai,2016,44,78.9319018571
barra do pirai,2016,45,81.1629014286
barra do pirai,2016,46,81.4590543333
barra do pirai,2016,47,78.3850342857
barra do pirai,2016,48,77.1260542857
barra do pirai,2016,49,84.672726
barra do pirai,2016,50,83.9350643333
barra do pirai,2016,51,72.828572
barra do pirai,2016,52,77.3590154286
barra do pirai,2017,1,79.3848911429
barra do pirai,2017,2,81.8946428571
barra do pirai,2017,3,79.9603172857
barra do pirai,2017,4,80.0968365714
barra do pirai,2017,5,76.8920148571
barra do pirai,2017,6,78.8333316
barra do pirai,2017,7,68.4727892857
barra do pirai,2017,8,76.9153234286
barra do pirai,2017,9,84.6190468571
barra do pirai,2017,10,86.19898
barra do pirai,2017,11,89.754422
barra do pirai,2017,12,91.42449
barra do pirai,2017,13,87.045578
barra do pirai,2017,14,90.92449
barra do pirai,2017,15,88.6277048571
barra do pirai,2017,16,84.10334
barra do pirai,2017,17,92.3111925714
barra do pirai,2017,18,93.3295914286
barra do pirai,2017,19,93.6106066667
barra do pirai,2017,20,87.6295914286
barra do pirai,2017,21,89.2959185714
barra do pirai,2017,22,94.4897957143
barra do pirai,2017,23,86.9251708571
barra do pirai,2017,24,92.0275062857
barra do pirai,2017,25,92.8693871429
barra do pirai,2017,26,93.0612257143
barra do pirai,2017,27,94.5510214286
barra do pirai,2017,28,92.3469385714
barra do pirai,2017,29,88.9761897143
barra do pirai,2017,30,92.57143
barra do pirai,2017,31,82.9693871429
barra do pirai,2017,32,84.7040828571
barra do pirai,2017,33,89.3469371429
barra do pirai,2017,34,90.9306114286
barra do pirai,2017,35,90.7684457143
barra do pirai,2017,36,85.18882
barra do pirai,2017,37,0.0
barra do pirai,2017,38,0.0
barra do pirai,2017,39,0.0
barra do pirai,2017,40,0.0
barra do pirai,2017,41,0.0
barra do pirai,2017,42,0.0
barra do pirai,2017,43,0.0
barra do pirai,2017,44,0.0
barra do pirai,2017,45,0.0
barra do pirai,2017,46,71.472738
barra do pirai,2017,47,87.0035022857
barra do pirai,2017,48,82.8636028571
barra do pirai,2017,49,84.6010155714
barra do pirai,2017,50,88.678715
barra do pirai,2017,51,87.9188735714
barra do pirai,2017,52,92.7717057143
barra do pirai,2018,1,89.4454662857
barra do pirai,2018,2,89.6561557143
barra do pirai,2018,3,81.1611907143
barra do pirai,2018,4,87.2530365714
barra do pirai,2018,5,92.2346127143
barra do pirai,2018,6,89.3020485714
barra do pirai,2018,7,89.5392724286
barra do pirai,2018,8,89.6697508571
barra do pirai,2018,9,85.8650128571
barra do pirai,2018,10,92.5711598571
barra do pirai,2018,11,88.4363128571
barra do pirai,2018,12,91.7126968571
barra do pirai,2018,13,86.0603972857
barra do pirai,2018,14,90.8388521429
barra do pirai,2018,15,89.8369427143
barra do pirai,2018,16,92.4220041429
barra do pirai,2018,17,82.9946645714
barra do pirai,2018,18,80.6347242857
barra do pirai,2018,19,82.0783722857
barra do pirai,2018,20,79.8901621429
barra do pirai,2018,21,89.340879
barra do pirai,2018,22,92.8860898571
barra do pirai,2018,23,74.79129
barra do pirai,2018,24,0.0
barra do pirai,2018,25,89.4809806667
barra do pirai,2018,26,87.4014257143
barra do pirai,2018,27,92.0926498571
barra do pirai,2018,28,85.343107
barra do pirai,2018,29,78.4675115714
barra do pirai,2018,30,79.2996491428571
barra do pirai,2018,31,81.891828
barra do pirai,2018,32,80.1966992857143
barra do pirai,2018,33,86.0403214285714
barra do pirai,2018,34,84.0664794285714
barra do pirai,2018,35,84.6297242857143
barra do pirai,2018,36,84.7936907142857
barra do pirai,2018,37,80.6945158571429
barra do pirai,2018,38,88.2588621429
barra do pirai,2018,39,88.9608587143
barra do pirai,2018,40,82.9601115714
barra do pirai,2018,41,83.7797245714
barra do pirai,2018,42,86.2955171429
barra do pirai,2018,43,87.0309188571
barra do pirai,2018,44,81.8075148333
barra do pirai,2018,45,86.9178165714
barra do pirai,2018,46,85.8316525714
barra do pirai,2018,47,79.3573678571
barra do pirai,2018,48,83.372665
barra do pirai,2018,49,86.344695
barra do pirai,2018,50,0.0
barra do pirai,2018,51,0.0
barra do pirai,2018,52,84.2758768
barra do pirai,2019,1,82.5979335714
barra do pirai,2019,2,82.5628808571
barra do pirai,2019,3,73.3161371429
barra do pirai,2019,4,73.7794891429
barra do pirai,2019,5,68.6651415714
barra do pirai,2019,6,82.4898312857
barra do pirai,2019,7,86.8420562857
barra do pirai,2019,8,90.747417
barra do pirai,2019,9,88.3676007143
barra do pirai,2019,10,89.4441121429
barra do pirai,2019,11,88.9271414286
barra do pirai,2019,12,90.6850314286
barra do pirai,2019,13,88.3651885714
barra do pirai,2019,14,86.2115735714
barra do pirai,2019,15,87.9960442857
barra do pirai,2019,16,86.5831694286
barra do pirai,2019,17,87.1856494286
barra do pirai,2019,18,87.5267992857
barra do pirai,2019,19,87.2373394286
barra do pirai,2019,20,91.3613378571
barra do pirai,2019,21,92.907411
barra do pirai,2019,22,88.0747877143
barra do pirai,2019,23,89.8821485714
barra do pirai,2019,24,88.892614
barra do pirai,2019,25,89.2527614286
barra do pirai,2019,26,88.9298217143
barra do pirai,2019,27,82.8531557143
barra do pirai,2019,28,84.9832521429
barra do pirai,2019,29,86.1631465714
barra do pirai,2019,30,87.2576001429
barra do pirai,2019,31,88.7843507143
barra do pirai,2019,32,90.6405734286
barra do pirai,2019,33,86.7443144286
barra do pirai,2019,34,82.102641
barra do pirai,2019,35,85.7293985714
barra do pirai,2019,36,88.9673771429
barra do pirai,2019,37,86.8842808571
barra do pirai,2019,38,89.146133
barra do pirai,2019,39,89.4290714286
barra do pirai,2019,40,87.2025378571
barra do pirai,2019,41,89.5299251429
barra do pirai,2019,42,87.2799708571
barra do pirai,2019,43,86.8613334286
barra do pirai,2019,44,85.0965077143
barra do pirai,2019,45,86.1739808571
barra do pirai,2019,46,90.3575004286
barra do pirai,2019,47,88.5275648571
barra do pirai,2019,48,79.12637
barra do pirai,2019,49,87.7027544286
barra do pirai,2019,50,87.4999451429
barra do pirai,2019,51,86.279107
barra do pirai,2019,52,85.8024285714
barra do pirai,2020,1,78.2870295
barra do pirai,2020,2,78.1938677143
barra do pirai,2020,3,77.8797055714
barra do pirai,2020,4,79.386722
barra do pirai,2020,5,74.0597531429
barra do pirai,2020,6,87.9703762857
barra do pirai,2020,7,89.2956712857
barra do pirai,2020,8,86.178725
barra do pirai,2020,9,89.0975617143
barra do pirai,2020,10,85.5845114286
barra do pirai,2020,11,79.0711857143
barra do pirai,2020,12,85.492947
barra do pirai,2020,13,75.6257808571
barra do pirai,2020,14,77.5942185714
barra do pirai,2020,15,80.5787184286
barra do pirai,2020,16,76.8840837143
barra do pirai,2020,17,77.2418135714
barra do pirai,2020,18,77.5704484286
barra do pirai,2020,19,79.0331622857
barra do pirai,2020,20,78.8001521429
barra do pirai,2020,21,75.1479942857
barra do pirai,2020,22,75.2821614286
barra do pirai,2020,23,76.96828
barra do pirai,2020,24,81.3119878571
barra do pirai,2020,25,76.7282278571
barra do pirai,2020,26,66.7766487143
barra do pirai,2020,27,74.3542084286
barra do pirai,2020,28,70.668775
barra do pirai,2020,29,76.1540224286
barra do pirai,2020,30,72.4789314286
barra do pirai,2020,31,75.7499794286
barra do pirai,2020,32,74.7344571429
barra do pirai,2020,33,73.5243445714
barra do pirai,2020,34,83.3726505714
barra do pirai,2020,35,75.3017085714
barra do pirai,2020,36,200.7106001429
barra do pirai,2020,37,78.6090821429
barra do pirai,2020,38,75.045286
barra do pirai,2020,39,83.8253835714
barra do pirai,2020,40,73.9821608571
barra do pirai,2020,41,82.8158055714
barra do pirai,2020,42,76.6067927143
barra do pirai,2020,43,72.6192778571
barra do pirai,2020,44,78.1671542857
barra do pirai,2020,45,78.7988371429
barra do pirai,2020,46,84.4602557143
barra do pirai,2020,47,83.6019638571
barra do pirai,2020,48,74.9176657143
barra do pirai,2020,49,0.0
barra do pirai,2020,50,0.0
barra do pirai,2020,51,0.0
barra do pirai,2020,52,0.0
barra do pirai,2021,1,75.1519888571
barra do pirai,2021,2,74.1687677143
barra do pirai,2021,3,65.8682678571
barra do pirai,2021,4,64.0800064286
barra do pirai,2021,5,73.75066
barra do pirai,2021,6,81.4182058571
barra do pirai,2021,7,78.2943521429
barra do pirai,2021,8,83.9991835714
barra do pirai,2021,9,75.5815494286
barra do pirai,2021,10,82.4307908571
barra do pirai,2021,11,80.0973408571
barra do pirai,2021,12,74.2947651429
barra do pirai,2021,13,75.4456328571
barra do pirai,2021,14,76.3544105714
barra do pirai,2021,15,73.2261115714
barra do pirai,2021,16,78.278432
barra do pirai,2021,17,80.1555594286
barra do pirai,2021,18,79.9066742857
barra do pirai,2021,19,79.3976715714
barra do pirai,2021,20,78.4989694286
barra do pirai,2021,21,71.6870651429
barra do pirai,2021,22,81.6110177143
barra do pirai,2021,23,80.9155807143
barra do pirai,2021,24,84.3300342857
barra do pirai,2021,25,76.3532194286
barra do pirai,2021,26,71.8054891429
barra do pirai,2021,27,84.1777598571
barra do pirai,2021,28,76.6172422857
barra do pirai,2021,29,76.0336327143
barra do pirai,2021,30,64.856336
barra do pirai,2021,31,76.6305484286
barra do pirai,2021,32,76.8152108571
barra do pirai,2021,33,75.7471941429
barra do pirai,2021,34,62.192093
barra do pirai,2021,35,82.1256185714
barra do pirai,2021,36,76.2720342857
barra do pirai,2021,37,78.5550807143
barra do pirai,2021,38,72.3946174286
barra do pirai,2021,39,78.5198121429
barra do pirai,2021,40,83.0772684286
barra do pirai,2021,41,81.9172898571
barra do pirai,2021,42,84.7666628571
barra do pirai,2021,43,88.5743547143
barra do pirai,2021,44,89.12642
barra do pirai,2021,45,85.4951845714
barra do pirai,2021,46,76.8305922857
barra do pirai,2021,47,79.8926257143
barra do pirai,2021,48,79.1854291429
barra do pirai,2021,49,82.0858142857
barra do pirai,2021,50,87.073793
barra do pirai,2021,51,75.8532684286
barra do pirai,2021,52,82.6435171429
barra do pirai,2022,1,83.1367678571
barra do pirai,2022,2,87.4801578571
barra do pirai,2022,3,79.9289127143
barra do pirai,2022,4,76.2649014286
barra do pirai,2022,5,85.915462
barra do pirai,2022,6,85.4322134286
barra do pirai,2022,7,83.6187085714
barra do pirai,2022,8,81.06864
barra do pirai,2022,9,76.313347
barra do pirai,2022,10,70.3861698571
barra do pirai,2022,11,80.3880955714
barra do pirai,2022,12,74.5913915714
barra do pirai,2022,13,86.938385
barra do pirai,2022,14,84.3323835714
barra do pirai,2022,15,81.505056
barra do pirai,2022,16,80.8303978571
barra do pirai,2022,17,80.8853792857
barra do pirai,2022,18,82.2055378571
barra do pirai,2022,19,82.4686791429
barra do pirai,2022,20,75.1405407143
barra do pirai,2022,21,74.1686
barra do pirai,2022,22,85.0611234286
barra do pirai,2022,23,87.0802108571
barra do pirai,2022,24,79.0435071429
barra do pirai,2022,25,82.5930901429
barra do pirai,2022,26,79.9921335714
barra do pirai,2022,27,74.9211628571
barra do pirai,2022,28,76.9121532857
barra do pirai,2022,29,82.096488
barra do pirai,2022,30,76.352338
barra do pirai,2022,31,82.3320857143
barra do pirai,2022,32,83.1453727143
barra do pirai,2022,33,73.8962922857
barra do pirai,2022,34,80.6077778571
barra do pirai,2022,35,79.9576871429
barra do pirai,2022,36,68.5294697143
barra do pirai,2022,37,91.1195891429
barra do pirai,2022,38,83.0869172857
barra do pirai,2022,39,86.8861257143
barra do pirai,2022,40,87.3724907143
barra do pirai,2022,41,85.2658315714
barra do pirai,2022,42,81.9784228571
barra do pirai,2022,43,78.05832
barra do pirai,2022,44,82.978925
barra do pirai,2022,45,85.94625
barra do pirai,2022,46,79.5221678571
barra do pirai,2022,47,82.16732
barra do pirai,2022,48,82.8409222857
barra do pirai,2022,49,80.1511922857
barra do pirai,2022,50,79.4804393333
barra do pirai,2022,51,84.229947
barra do pirai,2022,52,83.45651
barra do pirai,2023,1,82.7429291429
barra do pirai,2023,2,90.0744571429
barra do pirai,2023,3,87.2903031429
barra do pirai,2023,4,85.4689145714
barra do pirai,2023,5,86.7910088571
barra do pirai,2023,6,92.7084857143
barra do pirai,2023,7,88.9388001905
barra do pirai,2023,8,82.2549302857
barra do pirai,2023,9,89.5450092857
barra do pirai,2023,10,88.013588
barra do pirai,2023,11,90.4951156522
barra do pirai,2023,12,83.6932028571
barra do pirai,2023,13,85.948720087
barra do pirai,2023,14,83.7065478571
barra do pirai,2023,15,84.6118251429
barra do pirai,2023,16,80.5769048571
barra do pirai,2023,17,80.0413160909
barra do pirai,2023,18,91.7463034615
barra do pirai,2023,19,91.5784070833
barra do pirai,2023,20,83.4410693333
barra do pirai,2023,21,81.0685086316
barra do pirai,2023,22,93.9178430435
barra do pirai,2023,23,80.3440285714
barra do pirai,2023,24,83.6461428571
barra do pirai,2023,25,78.4334786154
barra do pirai,2023,26,88.1068192857
barra do pirai,2023,27,83.76111
barra do pirai,2023,28,75.2352857143
barra do pirai,2023,29,83.5176142857
barra do pirai,2023,30,78.4113142857
barra do pirai,2023,31,79.4229
barra do pirai,2023,32,74.2916714286
barra do pirai,2023,33,77.3527
barra do pirai,2023,34,73.2401428571
barra do pirai,2023,35,84.0945428571
barra do pirai,2023,36,72.1744857143
barra do pirai,2023,37,69.8380714286
barra do pirai,2023,38,69.0392285714
barra do pirai,2023,39,75.3890571429
barra do pirai,2023,40,82.1896714286
barra do pirai,2023,41,82.6980571429
barra do pirai,2023,42,81.8225714286
barra do pirai,2023,43,81.6753
barra do pirai,2023,44,80.3304571429
barra do pirai,2023,45,70.5505
barra do pirai,2023,46,70.0662142857
barra do pirai,2023,47,83.4034428571
barra do pirai,2023,48,78.9680428571
barra do pirai,2023,49,82.8978571429
barra do pirai,2023,50,77.0297285714
barra do pirai,2023,51,77.4935714286
barra do pirai,2023,52,78.9324714286
barra do pirai,2024,1,84.8348857143
barra do pirai,2024,2,79.7601857143
barra do pirai,2024,3,79.6336
barra do pirai,2024,4,87.5330428571
barra do pirai,2024,5,84.1169142857
barra do pirai,2024,6,80.5678714286
barra do pirai,2024,7,80.1472
barra do pirai,2024,8,84.5927285714
barra do pirai,2024,9,83.2635857143
barra do pirai,2024,10,82.1007
barra do pirai,2024,11,80.0211857143
barra do pirai,2024,12,83.6020142857
barra do pirai,2024,13,90.9232428571
barra do pirai,2024,14,81.3696571429
barra do pirai,2024,15,81.0857857143
barra do pirai,2024,16,76.4681285714
barra do pirai,2024,17,73.1796714286
barra do pirai,2024,18,69.1155285714
barra do pirai,2024,19,67.5165
barra do pirai,2024,20,71.8940285714
barra do pirai,2024,21,77.3935571429
barra do pirai,2024,22,84.4673142857
barra do pirai,2024,23,81.1340571429
barra do pirai,2024,24,69.8351428571
barra do pirai,2024,25,65.0907571429
barra do pirai,2024,26,72.0082285714
barra do pirai,2024,27,81.2276285714
barra do pirai,2024,28,85.5469
barra do pirai,2024,29,81.5157142857
barra do pirai,2024,30,74.1714428571
barra do pirai,2024,31,75.7547428571
barra do pirai,2024,32,68.1440571429
barra do pirai,2024,33,70.2717
barra do pirai,2024,34,61.7576571429
barra do pirai,2024,35,74.5463571429
barra do pirai,2024,36,74.1795428571
barra do pirai,2024,37,50.7336571429
barra do pirai,2024,38,73.0188571429
barra do pirai,2024,39,63.8360571429
barra do pirai,2024,40,71.9870857143
barra do pirai,2024,41,75.4851142857
barra do pirai,2024,42,77.1471142857
barra do pirai,2024,43,79.6693285714
barra do pirai,2024,44,80.0875428571
barra do pirai,2024,45,81.2729428571
barra do pirai,2024,46,82.8371285714
barra do pirai,2024,47,82.2914285714
barra do pirai,2024,48,71.2242285714
barra do pirai,2024,49,80.1511571429
barra do pirai,2024,50,79.9050571429
barra do pirai,2024,51,78.1781857143
barra do pirai,2024,52,84.6441285714
barra do pirai,2025,1,81.8056428571
barra do pirai,2025,2,85.2009142857
barra do pirai,2025,3,80.1786
barra do pirai,2025,4,74.4708714286
barra do pirai,2025,5,88.5952142857
barra do pirai,2025,6,71.6685571429
barra do pirai,2025,7,69.9529285714
barra do pirai,2025,8,64.7391714286
barra do pirai,2025,9,64.3351428571
barra do pirai,2025,10,66.6256428571
barra do pirai,2025,11,80.6389857143
barra do pirai,2025,12,84.4085857143
barra do pirai,2025,13,81.6236857143
barra do pirai,2025,14,84.0806714286
barra do pirai,2025,15,81.7103
barra do pirai,2025,16,83.7540428571
barra do pirai,2025,17,85.1833428571
barra do pirai,2025,18,81.9212142857
barra do pirai,2025,19,76.7887142857
barra do pirai,2025,20,82.4673714286
barra do pirai,2025,21,75.7659857143
