municipio,year,week,temperature
barra mansa,2016,33,19.3758501429
belford roxo,2016,33,20.0120128571
bom jardim,2016,33,19.843358
bom jesus do itabapoana,2016,33,22.1564625714
cabo frio,2016,33,22.7582417143
cachoeiras de macacu,2016,33,20.0120128571
cambuci,2016,33,22.1564625714
carapebus,2016,33,22.1564625714
comendador levy gasparian,2016,33,20.0120128571
campos dos goytacazes,2016,33,22.1564625714
cantagalo,2016,33,19.843358
cardoso moreira,2016,33,22.1564625714
carmo,2016,33,19.843358
casimiro de abreu,2016,33,19.843358
conceicao de macabu,2016,33,22.1564625714
cordeiro,2016,33,19.843358
duas barras,2016,33,19.843358
duque de caxias,2016,33,20.0120128571
engenheiro paulo de frontin,2016,33,19.3758501429
guapimirim,2016,33,20.0120128571
iguaba grande,2016,33,22.7582417143
itaborai,2016,33,20.0120128571
itaguai,2016,33,19.3758501429
italva,2016,33,22.1564625714
itaocara,2016,33,22.1564625714
itaperuna,2016,33,22.1564625714
itatiaia,2016,33,16.60989
japeri,2016,33,20.0120128571
laje do muriae,2016,33,22.1564625714
macae,2016,33,19.843358
macuco,2016,33,19.843358
mage,2016,33,20.0120128571
mangaratiba,2016,33,20.5459182857
marica,2016,33,20.0120128571
mendes,2016,33,19.3758501429
mesquita,2016,33,13.2142857143
miguel pereira,2016,33,20.0120128571
miracema,2016,33,22.1564625714
natividade,2016,33,22.1564625714
nilopolis,2016,33,20.0120128571
niteroi,2016,33,20.0120128571
nova friburgo,2016,33,19.843358
nova iguacu,2016,33,20.0120128571
paracambi,2016,33,19.3758501429
paraiba do sul,2016,33,20.0120128571
paraty,2016,33,16.60989
paty do alferes,2016,33,20.0120128571
petropolis,2016,33,20.0120128571
pinheiral,2016,33,19.3758501429
pirai,2016,33,19.3758501429
porciuncula,2016,33,22.1564625714
porto real,2016,33,16.60989
quatis,2016,33,16.60989
queimados,2016,33,19.3758501429
quissama,2016,33,22.1564625714
resende,2016,33,16.60989
rio bonito,2016,33,21.8607142857
rio claro,2016,33,19.3758501429
rio das flores,2016,33,20.0120128571
rio das ostras,2016,33,19.843358
rio de janeiro,2016,33,20.0120128571
santa maria madalena,2016,33,22.1564625714
santo antonio de padua,2016,33,22.1564625714
sao francisco de itabapoana,2016,33,22.1564625714
sao fidelis,2016,33,22.1564625714
sao goncalo,2016,33,20.0120128571
sao joao da barra,2016,33,22.1564625714
sao joao de meriti,2016,33,20.0120128571
sao jose de uba,2016,33,22.1564625714
sao jose do vale do rio preto,2016,33,20.0120128571
sao pedro da aldeia,2016,33,22.7582417143
sao sebastiao do alto,2016,33,22.1564625714
sapucaia,2016,33,20.0120128571
saquarema,2016,33,22.7582417143
seropedica,2016,33,19.3758501429
silva jardim,2016,33,22.7582417143
sumidouro,2016,33,19.843358
tangua,2016,33,20.0120128571
teresopolis,2016,33,20.0120128571
trajano de moraes,2016,33,19.843358
tres rios,2016,33,20.0120128571
valenca,2016,33,19.777778
varre-sai,2016,33,22.1564625714
vassouras,2016,33,20.0120128571
volta redonda,2016,33,20.5459182857
angra dos reis,2016,34,16.887075
aperibe,2016,34,20.7003401429
araruama,2016,34,21.2747252857
areal,2016,34,18.3731331429
armacao dos buzios,2016,34,18.0855072857
arraial do cabo,2016,34,21.2747252857
barra do pirai,2016,34,18.6237371429
barra mansa,2016,34,17.2727374286
belford roxo,2016,34,18.3731331429
bom jardim,2016,34,18.0855072857
bom jesus do itabapoana,2016,34,20.7003401429
cabo frio,2016,34,21.2747252857
cachoeiras de macacu,2016,34,18.3731331429
cambuci,2016,34,20.7003401429
carapebus,2016,34,20.7003401429
comendador levy gasparian,2016,34,18.3731331429
campos dos goytacazes,2016,34,20.7003401429
cantagalo,2016,34,18.0855072857
cardoso moreira,2016,34,20.7003401429
carmo,2016,34,18.0855072857
casimiro de abreu,2016,34,18.0855072857
conceicao de macabu,2016,34,20.7003401429
cordeiro,2016,34,18.0855072857
duas barras,2016,34,18.0855072857
duque de caxias,2016,34,18.3731331429
engenheiro paulo de frontin,2016,34,17.2727374286
guapimirim,2016,34,18.3731331429
iguaba grande,2016,34,21.2747252857
itaborai,2016,34,18.3731331429
itaguai,2016,34,17.2727374286
italva,2016,34,20.7003401429
itaocara,2016,34,20.7003401429
itaperuna,2016,34,20.7003401429
itatiaia,2016,34,16.887075
japeri,2016,34,18.3731331429
laje do muriae,2016,34,20.7003401429
macae,2016,34,18.0855072857
macuco,2016,34,18.0855072857
mage,2016,34,18.3731331429
mangaratiba,2016,34,18.6237371429
marica,2016,34,18.3731331429
mendes,2016,34,17.2727374286
mesquita,2016,34,12.2666667143
miguel pereira,2016,34,18.3731331429
miracema,2016,34,20.7003401429
natividade,2016,34,20.7003401429
nilopolis,2016,34,18.3731331429
niteroi,2016,34,18.3731331429
nova friburgo,2016,34,18.0855072857
nova iguacu,2016,34,18.3731331429
paracambi,2016,34,17.2727374286
paraiba do sul,2016,34,18.3731331429
paraty,2016,34,16.887075
paty do alferes,2016,34,18.3731331429
petropolis,2016,34,18.3731331429
pinheiral,2016,34,17.2727374286
pirai,2016,34,17.2727374286
porciuncula,2016,34,20.7003401429
porto real,2016,34,16.887075
quatis,2016,34,16.887075
queimados,2016,34,17.2727374286
quissama,2016,34,20.7003401429
resende,2016,34,16.887075
rio bonito,2016,34,19.9787415714
rio claro,2016,34,17.2727374286
rio das flores,2016,34,18.3731331429
rio das ostras,2016,34,18.0855072857
rio de janeiro,2016,34,18.3731331429
santa maria madalena,2016,34,20.7003401429
santo antonio de padua,2016,34,20.7003401429
sao francisco de itabapoana,2016,34,20.7003401429
sao fidelis,2016,34,20.7003401429
sao goncalo,2016,34,18.3731331429
sao joao da barra,2016,34,20.7003401429
sao joao de meriti,2016,34,18.3731331429
sao jose de uba,2016,34,20.7003401429
sao jose do vale do rio preto,2016,34,18.3731331429
sao pedro da aldeia,2016,34,21.2747252857
sao sebastiao do alto,2016,34,20.7003401429
sapucaia,2016,34,18.3731331429
saquarema,2016,34,21.2747252857
seropedica,2016,34,17.2727374286
silva jardim,2016,34,21.2747252857
sumidouro,2016,34,18.0855072857
tangua,2016,34,18.3731331429
teresopolis,2016,34,18.3731331429
trajano de moraes,2016,34,18.0855072857
tres rios,2016,34,18.3731331429
valenca,2016,34,16.4
varre-sai,2016,34,20.7003401429
vassouras,2016,34,18.3731331429
volta redonda,2016,34,18.6237371429
angra dos reis,2016,35,19.4064625714
aperibe,2016,35,22.4419911429
araruama,2016,35,23.4038461667
areal,2016,35,21.2135487143
armacao dos buzios,2016,35,21.0907704286
arraial do cabo,2016,35,23.4038461667
barra do pirai,2016,35,21.6129324286
barra mansa,2016,35,19.5847337143
belford roxo,2016,35,21.2135487143
bom jardim,2016,35,21.0907704286
bom jesus do itabapoana,2016,35,22.4419911429
cabo frio,2016,35,23.4038461667
cachoeiras de macacu,2016,35,21.2135487143
cambuci,2016,35,22.4419911429
carapebus,2016,35,22.4419911429
comendador levy gasparian,2016,35,21.2135487143
campos dos goytacazes,2016,35,22.4419911429
cantagalo,2016,35,21.0907704286
cardoso moreira,2016,35,22.4419911429
carmo,2016,35,21.0907704286
casimiro de abreu,2016,35,21.0907704286
conceicao de macabu,2016,35,22.4419911429
cordeiro,2016,35,21.0907704286
duas barras,2016,35,21.0907704286
duque de caxias,2016,35,21.2135487143
engenheiro paulo de frontin,2016,35,19.5847337143
guapimirim,2016,35,21.2135487143
iguaba grande,2016,35,23.4038461667
itaborai,2016,35,21.2135487143
itaguai,2016,35,19.5847337143
italva,2016,35,22.4419911429
itaocara,2016,35,22.4419911429
itaperuna,2016,35,22.4419911429
itatiaia,2016,35,19.4064625714
japeri,2016,35,21.2135487143
laje do muriae,2016,35,22.4419911429
macae,2016,35,21.0907704286
macuco,2016,35,21.0907704286
mage,2016,35,21.2135487143
mangaratiba,2016,35,21.6129324286
marica,2016,35,21.2135487143
mendes,2016,35,19.5847337143
mesquita,2016,35,17.1964285714
miguel pereira,2016,35,21.2135487143
miracema,2016,35,22.4419911429
natividade,2016,35,22.4419911429
nilopolis,2016,35,21.2135487143
niteroi,2016,35,21.2135487143
nova friburgo,2016,35,21.0907704286
nova iguacu,2016,35,21.2135487143
paracambi,2016,35,19.5847337143
paraiba do sul,2016,35,21.2135487143
paraty,2016,35,19.4064625714
paty do alferes,2016,35,21.2135487143
petropolis,2016,35,21.2135487143
pinheiral,2016,35,19.5847337143
pirai,2016,35,19.5847337143
porciuncula,2016,35,22.4419911429
porto real,2016,35,19.4064625714
quatis,2016,35,19.4064625714
queimados,2016,35,19.5847337143
quissama,2016,35,22.4419911429
resende,2016,35,19.4064625714
rio bonito,2016,35,22.7151361429
rio claro,2016,35,19.5847337143
rio das flores,2016,35,21.2135487143
rio das ostras,2016,35,21.0907704286
rio de janeiro,2016,35,21.2135487143
santa maria madalena,2016,35,22.4419911429
santo antonio de padua,2016,35,22.4419911429
sao francisco de itabapoana,2016,35,22.4419911429
sao fidelis,2016,35,22.4419911429
sao goncalo,2016,35,21.2135487143
sao joao da barra,2016,35,22.4419911429
sao joao de meriti,2016,35,21.2135487143
sao jose de uba,2016,35,22.4419911429
sao jose do vale do rio preto,2016,35,21.2135487143
sao pedro da aldeia,2016,35,23.4038461667
sao sebastiao do alto,2016,35,22.4419911429
sapucaia,2016,35,21.2135487143
saquarema,2016,35,23.4038461667
seropedica,2016,35,19.5847337143
silva jardim,2016,35,23.4038461667
sumidouro,2016,35,21.0907704286
tangua,2016,35,21.2135487143
teresopolis,2016,35,21.2135487143
trajano de moraes,2016,35,21.0907704286
tres rios,2016,35,21.2135487143
valenca,2016,35,20.900794
varre-sai,2016,35,22.4419911429
vassouras,2016,35,21.2135487143
volta redonda,2016,35,21.6129324286
angra dos reis,2016,36,18.0
aperibe,2016,36,22.4557821429
araruama,2016,36,22.0571428571
areal,2016,36,21.3379057143
armacao dos buzios,2016,36,20.6706348333
arraial do cabo,2016,36,22.0571428571
barra do pirai,2016,36,20.9938923333
barra mansa,2016,36,20.8253966667
belford roxo,2016,36,21.3379057143
bom jardim,2016,36,20.6706348333
bom jesus do itabapoana,2016,36,22.4557821429
cabo frio,2016,36,22.0571428571
cachoeiras de macacu,2016,36,21.3379057143
cambuci,2016,36,22.4557821429
carapebus,2016,36,22.4557821429
comendador levy gasparian,2016,36,21.3379057143
campos dos goytacazes,2016,36,22.4557821429
cantagalo,2016,36,20.6706348333
cardoso moreira,2016,36,22.4557821429
carmo,2016,36,20.6706348333
casimiro de abreu,2016,36,20.6706348333
conceicao de macabu,2016,36,22.4557821429
cordeiro,2016,36,20.6706348333
duas barras,2016,36,20.6706348333
duque de caxias,2016,36,21.3379057143
engenheiro paulo de frontin,2016,36,20.8253966667
guapimirim,2016,36,21.3379057143
iguaba grande,2016,36,22.0571428571
itaborai,2016,36,21.3379057143
itaguai,2016,36,20.8253966667
italva,2016,36,22.4557821429
itaocara,2016,36,22.4557821429
itaperuna,2016,36,22.4557821429
itatiaia,2016,36,18.0
japeri,2016,36,21.3379057143
laje do muriae,2016,36,22.4557821429
macae,2016,36,20.6706348333
macuco,2016,36,20.6706348333
mage,2016,36,21.3379057143
mangaratiba,2016,36,20.9938923333
marica,2016,36,21.3379057143
mendes,2016,36,20.8253966667
mesquita,2016,36,15.1555553333
miguel pereira,2016,36,21.3379057143
miracema,2016,36,22.4557821429
natividade,2016,36,22.4557821429
nilopolis,2016,36,21.3379057143
niteroi,2016,36,21.3379057143
nova friburgo,2016,36,20.6706348333
nova iguacu,2016,36,21.3379057143
paracambi,2016,36,20.8253966667
paraiba do sul,2016,36,21.3379057143
paraty,2016,36,18.0
paty do alferes,2016,36,21.3379057143
petropolis,2016,36,21.3379057143
pinheiral,2016,36,20.8253966667
pirai,2016,36,20.8253966667
porciuncula,2016,36,22.4557821429
porto real,2016,36,18.0
quatis,2016,36,18.0
queimados,2016,36,20.8253966667
quissama,2016,36,22.4557821429
resende,2016,36,18.0
rio bonito,2016,36,22.1309522857
rio claro,2016,36,20.8253966667
rio das flores,2016,36,21.3379057143
rio das ostras,2016,36,20.6706348333
rio de janeiro,2016,36,21.3379057143
santa maria madalena,2016,36,22.4557821429
santo antonio de padua,2016,36,22.4557821429
sao francisco de itabapoana,2016,36,22.4557821429
sao fidelis,2016,36,22.4557821429
sao goncalo,2016,36,21.3379057143
sao joao da barra,2016,36,22.4557821429
sao joao de meriti,2016,36,21.3379057143
sao jose de uba,2016,36,22.4557821429
sao jose do vale do rio preto,2016,36,21.3379057143
sao pedro da aldeia,2016,36,22.0571428571
sao sebastiao do alto,2016,36,22.4557821429
sapucaia,2016,36,21.3379057143
saquarema,2016,36,22.0571428571
seropedica,2016,36,20.8253966667
silva jardim,2016,36,22.0571428571
sumidouro,2016,36,20.6706348333
tangua,2016,36,21.3379057143
teresopolis,2016,36,21.3379057143
trajano de moraes,2016,36,20.6706348333
tres rios,2016,36,21.3379057143
valenca,2016,36,20.166666
varre-sai,2016,36,22.4557821429
vassouras,2016,36,21.3379057143
volta redonda,2016,36,20.9938923333
angra dos reis,2016,37,19.9489795714
aperibe,2016,37,22.2642857143
araruama,2016,37,22.9670328571
areal,2016,37,22.117262
armacao dos buzios,2016,37,20.1582767143
arraial do cabo,2016,37,22.9670328571
barra do pirai,2016,37,22.818568
barra mansa,2016,37,21.0821945714
belford roxo,2016,37,22.117262
bom jardim,2016,37,20.1582767143
bom jesus do itabapoana,2016,37,22.2642857143
cabo frio,2016,37,22.9670328571
cachoeiras de macacu,2016,37,22.117262
cambuci,2016,37,22.2642857143
carapebus,2016,37,22.2642857143
comendador levy gasparian,2016,37,22.117262
campos dos goytacazes,2016,37,22.2642857143
cantagalo,2016,37,20.1582767143
cardoso moreira,2016,37,22.2642857143
carmo,2016,37,20.1582767143
casimiro de abreu,2016,37,20.1582767143
conceicao de macabu,2016,37,22.2642857143
cordeiro,2016,37,20.1582767143
duas barras,2016,37,20.1582767143
duque de caxias,2016,37,22.117262
engenheiro paulo de frontin,2016,37,21.0821945714
guapimirim,2016,37,22.117262
iguaba grande,2016,37,22.9670328571
itaborai,2016,37,22.117262
itaguai,2016,37,21.0821945714
italva,2016,37,22.2642857143
itaocara,2016,37,22.2642857143
itaperuna,2016,37,22.2642857143
itatiaia,2016,37,19.9489795714
japeri,2016,37,22.117262
laje do muriae,2016,37,22.2642857143
macae,2016,37,20.1582767143
macuco,2016,37,20.1582767143
mage,2016,37,22.117262
mangaratiba,2016,37,22.818568
marica,2016,37,22.117262
mendes,2016,37,21.0821945714
mesquita,2016,37,15.4395604286
miguel pereira,2016,37,22.117262
miracema,2016,37,22.2642857143
natividade,2016,37,22.2642857143
nilopolis,2016,37,22.117262
niteroi,2016,37,22.117262
nova friburgo,2016,37,20.1582767143
nova iguacu,2016,37,22.117262
paracambi,2016,37,21.0821945714
paraiba do sul,2016,37,22.117262
paraty,2016,37,19.9489795714
paty do alferes,2016,37,22.117262
petropolis,2016,37,22.117262
pinheiral,2016,37,21.0821945714
pirai,2016,37,21.0821945714
porciuncula,2016,37,22.2642857143
porto real,2016,37,19.9489795714
quatis,2016,37,19.9489795714
queimados,2016,37,21.0821945714
quissama,2016,37,22.2642857143
resende,2016,37,19.9489795714
rio bonito,2016,37,23.0918368571
rio claro,2016,37,21.0821945714
rio das flores,2016,37,22.117262
rio das ostras,2016,37,20.1582767143
rio de janeiro,2016,37,22.117262
santa maria madalena,2016,37,22.2642857143
santo antonio de padua,2016,37,22.2642857143
sao francisco de itabapoana,2016,37,22.2642857143
sao fidelis,2016,37,22.2642857143
sao goncalo,2016,37,22.117262
sao joao da barra,2016,37,22.2642857143
sao joao de meriti,2016,37,22.117262
sao jose de uba,2016,37,22.2642857143
sao jose do vale do rio preto,2016,37,22.117262
sao pedro da aldeia,2016,37,22.9670328571
sao sebastiao do alto,2016,37,22.2642857143
sapucaia,2016,37,22.117262
saquarema,2016,37,22.9670328571
seropedica,2016,37,21.0821945714
silva jardim,2016,37,22.9670328571
sumidouro,2016,37,20.1582767143
tangua,2016,37,22.117262
teresopolis,2016,37,22.117262
trajano de moraes,2016,37,20.1582767143
tres rios,2016,37,22.117262
valenca,2016,37,19.857143
varre-sai,2016,37,22.2642857143
vassouras,2016,37,22.117262
volta redonda,2016,37,22.818568
angra dos reis,2016,38,18.0476191667
aperibe,2016,38,22.3
araruama,2016,38,22.1153846667
areal,2016,38,20.0947261429
armacao dos buzios,2016,38,19.8479592857
arraial do cabo,2016,38,22.1153846667
barra do pirai,2016,38,20.4079784286
barra mansa,2016,38,19.6836734286
belford roxo,2016,38,20.0947261429
bom jardim,2016,38,19.8479592857
bom jesus do itabapoana,2016,38,22.3
cabo frio,2016,38,22.1153846667
cachoeiras de macacu,2016,38,20.0947261429
cambuci,2016,38,22.3
carapebus,2016,38,22.3
comendador levy gasparian,2016,38,20.0947261429
campos dos goytacazes,2016,38,22.3
cantagalo,2016,38,19.8479592857
cardoso moreira,2016,38,22.3
carmo,2016,38,19.8479592857
casimiro de abreu,2016,38,19.8479592857
conceicao de macabu,2016,38,22.3
cordeiro,2016,38,19.8479592857
duas barras,2016,38,19.8479592857
duque de caxias,2016,38,20.0947261429
engenheiro paulo de frontin,2016,38,19.6836734286
guapimirim,2016,38,20.0947261429
iguaba grande,2016,38,22.1153846667
itaborai,2016,38,20.0947261429
itaguai,2016,38,19.6836734286
italva,2016,38,22.3
itaocara,2016,38,22.3
itaperuna,2016,38,22.3
itatiaia,2016,38,18.0476191667
japeri,2016,38,20.0947261429
laje do muriae,2016,38,22.3
macae,2016,38,19.8479592857
macuco,2016,38,19.8479592857
mage,2016,38,20.0947261429
mangaratiba,2016,38,20.4079784286
marica,2016,38,20.0947261429
mendes,2016,38,19.6836734286
mesquita,2016,38,13.8589745
miguel pereira,2016,38,20.0947261429
miracema,2016,38,22.3
natividade,2016,38,22.3
nilopolis,2016,38,20.0947261429
niteroi,2016,38,20.0947261429
nova friburgo,2016,38,19.8479592857
nova iguacu,2016,38,20.0947261429
paracambi,2016,38,19.6836734286
paraiba do sul,2016,38,20.0947261429
paraty,2016,38,18.0476191667
paty do alferes,2016,38,20.0947261429
petropolis,2016,38,20.0947261429
pinheiral,2016,38,19.6836734286
pirai,2016,38,19.6836734286
porciuncula,2016,38,22.3
porto real,2016,38,18.0476191667
quatis,2016,38,18.0476191667
queimados,2016,38,19.6836734286
quissama,2016,38,22.3
resende,2016,38,18.0476191667
rio bonito,2016,38,21.3301174286
rio claro,2016,38,19.6836734286
rio das flores,2016,38,20.0947261429
rio das ostras,2016,38,19.8479592857
rio de janeiro,2016,38,20.0947261429
santa maria madalena,2016,38,22.3
santo antonio de padua,2016,38,22.3
sao francisco de itabapoana,2016,38,22.3
sao fidelis,2016,38,22.3
sao goncalo,2016,38,20.0947261429
sao joao da barra,2016,38,22.3
sao joao de meriti,2016,38,20.0947261429
sao jose de uba,2016,38,22.3
sao jose do vale do rio preto,2016,38,20.0947261429
sao pedro da aldeia,2016,38,22.1153846667
sao sebastiao do alto,2016,38,22.3
sapucaia,2016,38,20.0947261429
saquarema,2016,38,22.1153846667
seropedica,2016,38,19.6836734286
silva jardim,2016,38,22.1153846667
sumidouro,2016,38,19.8479592857
tangua,2016,38,20.0947261429
teresopolis,2016,38,20.0947261429
trajano de moraes,2016,38,19.8479592857
tres rios,2016,38,20.0947261429
valenca,2016,38,20.2647055
varre-sai,2016,38,22.3
vassouras,2016,38,20.0947261429
volta redonda,2016,38,20.4079784286
angra dos reis,2016,39,16.8
aperibe,2016,39,21.6552794286
araruama,2016,39,20.9230768571
areal,2016,39,18.6718165714
